id,datetime,open,high,low,close,volume,open_oi,close_oi,symbol,duration,time,date
467291,2024-01-05 09:41:00,3359.0,3359.2,3354.4,3355.6,506.0,98344.0,98082.0,KQ.m@CFFEX.IF,60000000000,09:41:00,2024-01-05
467292,2024-01-05 09:42:00,3355.6,3358.8,3353.2,3355.6,458.0,98082.0,97871.0,KQ.m@CFFEX.IF,60000000000,09:42:00,2024-01-05
467293,2024-01-05 09:43:00,3355.6,3361.2,3355.0,3359.0,481.0,97871.0,97668.0,KQ.m@CFFEX.IF,60000000000,09:43:00,2024-01-05
467294,2024-01-05 09:44:00,3359.0,3362.2,3358.0,3360.4,375.0,97668.0,97500.0,KQ.m@CFFEX.IF,60000000000,09:44:00,2024-01-05
467295,2024-01-05 09:45:00,3360.4,3366.0,3360.4,3363.4,852.0,97500.0,97100.0,KQ.m@CFFEX.IF,60000000000,09:45:00,2024-01-05
467296,2024-01-05 09:46:00,3363.4,3364.0,3360.8,3361.8,378.0,97100.0,96901.0,KQ.m@CFFEX.IF,60000000000,09:46:00,2024-01-05
467297,2024-01-05 09:47:00,3361.8,3367.0,3361.4,3363.4,574.0,96901.0,96798.0,KQ.m@CFFEX.IF,60000000000,09:47:00,2024-01-05
467298,2024-01-05 09:48:00,3363.4,3364.8,3362.2,3363.2,348.0,96798.0,96707.0,KQ.m@CFFEX.IF,60000000000,09:48:00,2024-01-05
467299,2024-01-05 09:49:00,3363.2,3363.2,3358.4,3360.4,419.0,96707.0,96556.0,KQ.m@CFFEX.IF,60000000000,09:49:00,2024-01-05
467300,2024-01-05 09:50:00,3360.4,3361.8,3359.0,3361.0,211.0,96556.0,96487.0,KQ.m@CFFEX.IF,60000000000,09:50:00,2024-01-05
467301,2024-01-05 09:51:00,3361.0,3361.2,3358.6,3358.6,205.0,96487.0,96418.0,KQ.m@CFFEX.IF,60000000000,09:51:00,2024-01-05
467302,2024-01-05 09:52:00,3358.6,3359.4,3354.2,3356.6,588.0,96418.0,96316.0,KQ.m@CFFEX.IF,60000000000,09:52:00,2024-01-05
467303,2024-01-05 09:53:00,3356.6,3360.0,3356.6,3358.4,266.0,96316.0,96224.0,KQ.m@CFFEX.IF,60000000000,09:53:00,2024-01-05
467304,2024-01-05 09:54:00,3358.4,3358.4,3355.0,3356.0,162.0,96224.0,96136.0,KQ.m@CFFEX.IF,60000000000,09:54:00,2024-01-05
467305,2024-01-05 09:55:00,3356.0,3357.0,3354.4,3356.0,224.0,96136.0,96049.0,KQ.m@CFFEX.IF,60000000000,09:55:00,2024-01-05
467306,2024-01-05 09:56:00,3356.0,3357.4,3355.2,3356.8,118.0,96049.0,96007.0,KQ.m@CFFEX.IF,60000000000,09:56:00,2024-01-05
467307,2024-01-05 09:57:00,3356.8,3359.6,3356.4,3356.6,241.0,96007.0,95893.0,KQ.m@CFFEX.IF,60000000000,09:57:00,2024-01-05
467308,2024-01-05 09:58:00,3356.6,3359.6,3356.6,3358.8,159.0,95893.0,95852.0,KQ.m@CFFEX.IF,60000000000,09:58:00,2024-01-05
467309,2024-01-05 09:59:00,3358.8,3361.8,3358.4,3361.0,212.0,95852.0,95798.0,KQ.m@CFFEX.IF,60000000000,09:59:00,2024-01-05
467310,2024-01-05 10:00:00,3361.0,3361.4,3358.8,3359.8,291.0,95798.0,95695.0,KQ.m@CFFEX.IF,60000000000,10:00:00,2024-01-05
467311,2024-01-05 10:01:00,3359.8,3360.0,3356.6,3356.8,195.0,95695.0,95624.0,KQ.m@CFFEX.IF,60000000000,10:01:00,2024-01-05
467312,2024-01-05 10:02:00,3356.8,3357.8,3356.0,3357.8,183.0,95624.0,95528.0,KQ.m@CFFEX.IF,60000000000,10:02:00,2024-01-05
467313,2024-01-05 10:03:00,3357.8,3357.8,3356.8,3357.2,155.0,95528.0,95438.0,KQ.m@CFFEX.IF,60000000000,10:03:00,2024-01-05
467314,2024-01-05 10:04:00,3357.2,3360.0,3356.6,3360.0,178.0,95438.0,95363.0,KQ.m@CFFEX.IF,60000000000,10:04:00,2024-01-05
467315,2024-01-05 10:05:00,3360.0,3360.0,3358.0,3358.8,208.0,95363.0,95267.0,KQ.m@CFFEX.IF,60000000000,10:05:00,2024-01-05
467316,2024-01-05 10:06:00,3358.8,3362.6,3358.6,3360.6,292.0,95267.0,95143.0,KQ.m@CFFEX.IF,60000000000,10:06:00,2024-01-05
467317,2024-01-05 10:07:00,3360.6,3361.0,3358.0,3358.2,157.0,95143.0,95057.0,KQ.m@CFFEX.IF,60000000000,10:07:00,2024-01-05
467318,2024-01-05 10:08:00,3358.2,3358.2,3354.2,3354.4,357.0,95057.0,94922.0,KQ.m@CFFEX.IF,60000000000,10:08:00,2024-01-05
467319,2024-01-05 10:09:00,3354.4,3356.4,3354.4,3355.0,248.0,94922.0,94819.0,KQ.m@CFFEX.IF,60000000000,10:09:00,2024-01-05
467320,2024-01-05 10:10:00,3355.0,3356.6,3354.6,3356.6,195.0,94819.0,94720.0,KQ.m@CFFEX.IF,60000000000,10:10:00,2024-01-05
467321,2024-01-05 10:11:00,3356.6,3357.8,3356.0,3356.8,212.0,94720.0,94621.0,KQ.m@CFFEX.IF,60000000000,10:11:00,2024-01-05
467322,2024-01-05 10:12:00,3356.8,3358.4,3356.0,3356.2,162.0,94621.0,94530.0,KQ.m@CFFEX.IF,60000000000,10:12:00,2024-01-05
467323,2024-01-05 10:13:00,3356.2,3356.2,3352.8,3353.8,435.0,94530.0,94335.0,KQ.m@CFFEX.IF,60000000000,10:13:00,2024-01-05
467324,2024-01-05 10:14:00,3353.8,3354.8,3353.0,3353.0,255.0,94335.0,94253.0,KQ.m@CFFEX.IF,60000000000,10:14:00,2024-01-05
467325,2024-01-05 10:15:00,3353.0,3353.2,3351.6,3351.8,359.0,94253.0,94080.0,KQ.m@CFFEX.IF,60000000000,10:15:00,2024-01-05
467326,2024-01-05 10:16:00,3351.8,3352.6,3350.6,3351.6,376.0,94080.0,93923.0,KQ.m@CFFEX.IF,60000000000,10:16:00,2024-01-05
467327,2024-01-05 10:17:00,3351.6,3352.0,3350.4,3351.2,210.0,93923.0,93809.0,KQ.m@CFFEX.IF,60000000000,10:17:00,2024-01-05
467328,2024-01-05 10:18:00,3351.2,3352.4,3351.0,3351.6,166.0,93809.0,93771.0,KQ.m@CFFEX.IF,60000000000,10:18:00,2024-01-05
467329,2024-01-05 10:19:00,3351.6,3353.0,3351.4,3353.0,209.0,93771.0,93687.0,KQ.m@CFFEX.IF,60000000000,10:19:00,2024-01-05
467330,2024-01-05 10:20:00,3353.0,3354.4,3352.6,3354.4,201.0,93687.0,93610.0,KQ.m@CFFEX.IF,60000000000,10:20:00,2024-01-05
467331,2024-01-05 10:21:00,3354.4,3355.4,3353.0,3353.4,207.0,93610.0,93544.0,KQ.m@CFFEX.IF,60000000000,10:21:00,2024-01-05
467332,2024-01-05 10:22:00,3353.4,3355.4,3352.6,3355.0,162.0,93544.0,93513.0,KQ.m@CFFEX.IF,60000000000,10:22:00,2024-01-05
467333,2024-01-05 10:23:00,3355.0,3360.0,3354.6,3358.2,411.0,93513.0,93390.0,KQ.m@CFFEX.IF,60000000000,10:23:00,2024-01-05
467334,2024-01-05 10:24:00,3358.2,3368.6,3358.2,3365.8,1212.0,93390.0,93293.0,KQ.m@CFFEX.IF,60000000000,10:24:00,2024-01-05
467335,2024-01-05 10:25:00,3365.8,3372.4,3365.6,3370.6,1286.0,93293.0,93069.0,KQ.m@CFFEX.IF,60000000000,10:25:00,2024-01-05
467336,2024-01-05 10:26:00,3370.6,3373.8,3370.6,3372.8,732.0,93069.0,92989.0,KQ.m@CFFEX.IF,60000000000,10:26:00,2024-01-05
467337,2024-01-05 10:27:00,3372.8,3377.6,3372.6,3372.6,943.0,92989.0,93048.0,KQ.m@CFFEX.IF,60000000000,10:27:00,2024-01-05
467338,2024-01-05 10:28:00,3372.6,3373.0,3368.8,3369.6,642.0,93048.0,93107.0,KQ.m@CFFEX.IF,60000000000,10:28:00,2024-01-05
467339,2024-01-05 10:29:00,3369.6,3372.6,3368.2,3372.6,386.0,93107.0,93109.0,KQ.m@CFFEX.IF,60000000000,10:29:00,2024-01-05
467340,2024-01-05 10:30:00,3372.6,3374.4,3369.8,3374.4,526.0,93109.0,93138.0,KQ.m@CFFEX.IF,60000000000,10:30:00,2024-01-05
467341,2024-01-05 10:31:00,3374.4,3374.8,3370.6,3371.0,364.0,93138.0,93115.0,KQ.m@CFFEX.IF,60000000000,10:31:00,2024-01-05
467342,2024-01-05 10:32:00,3371.0,3372.0,3368.4,3368.4,297.0,93115.0,93156.0,KQ.m@CFFEX.IF,60000000000,10:32:00,2024-01-05
467343,2024-01-05 10:33:00,3368.4,3369.8,3366.2,3369.8,456.0,93156.0,93226.0,KQ.m@CFFEX.IF,60000000000,10:33:00,2024-01-05
467344,2024-01-05 10:34:00,3369.8,3370.4,3366.8,3367.2,386.0,93226.0,93210.0,KQ.m@CFFEX.IF,60000000000,10:34:00,2024-01-05
467345,2024-01-05 10:35:00,3367.2,3368.0,3364.4,3364.4,359.0,93210.0,93208.0,KQ.m@CFFEX.IF,60000000000,10:35:00,2024-01-05
467346,2024-01-05 10:36:00,3364.4,3364.8,3361.2,3362.2,621.0,93208.0,93258.0,KQ.m@CFFEX.IF,60000000000,10:36:00,2024-01-05
467347,2024-01-05 10:37:00,3362.2,3363.8,3361.6,3363.6,318.0,93258.0,93227.0,KQ.m@CFFEX.IF,60000000000,10:37:00,2024-01-05
467348,2024-01-05 10:38:00,3363.6,3365.2,3361.8,3362.0,338.0,93227.0,93166.0,KQ.m@CFFEX.IF,60000000000,10:38:00,2024-01-05
467349,2024-01-05 10:39:00,3362.0,3366.2,3362.0,3365.2,219.0,93166.0,93234.0,KQ.m@CFFEX.IF,60000000000,10:39:00,2024-01-05
467350,2024-01-05 10:40:00,3365.2,3366.0,3364.2,3365.6,167.0,93234.0,93230.0,KQ.m@CFFEX.IF,60000000000,10:40:00,2024-01-05
467351,2024-01-05 10:41:00,3365.6,3365.8,3363.0,3363.2,200.0,93230.0,93206.0,KQ.m@CFFEX.IF,60000000000,10:41:00,2024-01-05
467352,2024-01-05 10:42:00,3363.2,3364.4,3362.8,3363.8,137.0,93206.0,93192.0,KQ.m@CFFEX.IF,60000000000,10:42:00,2024-01-05
467353,2024-01-05 10:43:00,3363.8,3363.8,3362.0,3362.0,174.0,93192.0,93188.0,KQ.m@CFFEX.IF,60000000000,10:43:00,2024-01-05
467354,2024-01-05 10:44:00,3362.0,3362.0,3358.4,3360.2,550.0,93188.0,93159.0,KQ.m@CFFEX.IF,60000000000,10:44:00,2024-01-05
467355,2024-01-05 10:45:00,3360.2,3362.2,3359.4,3362.2,174.0,93159.0,93160.0,KQ.m@CFFEX.IF,60000000000,10:45:00,2024-01-05
467356,2024-01-05 10:46:00,3362.2,3362.8,3360.8,3362.8,124.0,93160.0,93167.0,KQ.m@CFFEX.IF,60000000000,10:46:00,2024-01-05
467357,2024-01-05 10:47:00,3362.8,3365.8,3361.8,3364.4,197.0,93167.0,93179.0,KQ.m@CFFEX.IF,60000000000,10:47:00,2024-01-05
467358,2024-01-05 10:48:00,3364.4,3365.8,3364.0,3364.6,139.0,93179.0,93189.0,KQ.m@CFFEX.IF,60000000000,10:48:00,2024-01-05
467359,2024-01-05 10:49:00,3364.6,3364.6,3362.0,3364.2,185.0,93189.0,93181.0,KQ.m@CFFEX.IF,60000000000,10:49:00,2024-01-05
467360,2024-01-05 10:50:00,3364.2,3366.4,3361.8,3365.2,301.0,93181.0,93170.0,KQ.m@CFFEX.IF,60000000000,10:50:00,2024-01-05
467361,2024-01-05 10:51:00,3365.2,3366.8,3364.4,3366.6,232.0,93170.0,93158.0,KQ.m@CFFEX.IF,60000000000,10:51:00,2024-01-05
467362,2024-01-05 10:52:00,3366.6,3367.0,3365.4,3365.8,144.0,93158.0,93139.0,KQ.m@CFFEX.IF,60000000000,10:52:00,2024-01-05
467363,2024-01-05 10:53:00,3365.8,3369.0,3365.8,3368.6,213.0,93139.0,93134.0,KQ.m@CFFEX.IF,60000000000,10:53:00,2024-01-05
467364,2024-01-05 10:54:00,3368.6,3370.0,3368.4,3369.6,156.0,93134.0,93130.0,KQ.m@CFFEX.IF,60000000000,10:54:00,2024-01-05
467365,2024-01-05 10:55:00,3369.6,3369.8,3368.0,3368.8,152.0,93130.0,93096.0,KQ.m@CFFEX.IF,60000000000,10:55:00,2024-01-05
467366,2024-01-05 10:56:00,3368.8,3369.2,3366.8,3366.8,219.0,93096.0,93071.0,KQ.m@CFFEX.IF,60000000000,10:56:00,2024-01-05
467367,2024-01-05 10:57:00,3366.8,3367.4,3366.0,3367.2,130.0,93071.0,93054.0,KQ.m@CFFEX.IF,60000000000,10:57:00,2024-01-05
467368,2024-01-05 10:58:00,3367.2,3367.2,3364.4,3365.0,177.0,93054.0,93046.0,KQ.m@CFFEX.IF,60000000000,10:58:00,2024-01-05
467369,2024-01-05 10:59:00,3365.0,3365.6,3362.2,3362.2,190.0,93046.0,92995.0,KQ.m@CFFEX.IF,60000000000,10:59:00,2024-01-05
467370,2024-01-05 11:00:00,3362.2,3365.0,3362.2,3363.6,195.0,92995.0,92976.0,KQ.m@CFFEX.IF,60000000000,11:00:00,2024-01-05
467371,2024-01-05 11:01:00,3363.6,3367.4,3363.4,3366.2,131.0,92976.0,92979.0,KQ.m@CFFEX.IF,60000000000,11:01:00,2024-01-05
467372,2024-01-05 11:02:00,3366.2,3366.8,3365.2,3365.4,95.0,92979.0,92972.0,KQ.m@CFFEX.IF,60000000000,11:02:00,2024-01-05
467373,2024-01-05 11:03:00,3365.4,3365.4,3363.0,3363.8,98.0,92972.0,92956.0,KQ.m@CFFEX.IF,60000000000,11:03:00,2024-01-05
467374,2024-01-05 11:04:00,3363.8,3363.8,3361.4,3362.2,136.0,92956.0,92938.0,KQ.m@CFFEX.IF,60000000000,11:04:00,2024-01-05
467375,2024-01-05 11:05:00,3362.2,3363.6,3362.0,3363.0,99.0,92938.0,92934.0,KQ.m@CFFEX.IF,60000000000,11:05:00,2024-01-05
467376,2024-01-05 11:06:00,3363.0,3364.6,3362.2,3364.2,84.0,92934.0,92939.0,KQ.m@CFFEX.IF,60000000000,11:06:00,2024-01-05
467377,2024-01-05 11:07:00,3364.2,3364.2,3362.2,3362.8,55.0,92939.0,92937.0,KQ.m@CFFEX.IF,60000000000,11:07:00,2024-01-05
467378,2024-01-05 11:08:00,3362.8,3363.0,3359.6,3360.2,296.0,92937.0,92940.0,KQ.m@CFFEX.IF,60000000000,11:08:00,2024-01-05
467379,2024-01-05 11:09:00,3360.2,3362.0,3360.2,3360.4,108.0,92940.0,92957.0,KQ.m@CFFEX.IF,60000000000,11:09:00,2024-01-05
467380,2024-01-05 11:10:00,3360.4,3361.8,3358.6,3358.8,221.0,92957.0,92962.0,KQ.m@CFFEX.IF,60000000000,11:10:00,2024-01-05
467381,2024-01-05 11:11:00,3358.8,3359.4,3357.4,3359.2,251.0,92962.0,92954.0,KQ.m@CFFEX.IF,60000000000,11:11:00,2024-01-05
467382,2024-01-05 11:12:00,3359.2,3361.6,3359.2,3359.8,115.0,92954.0,92982.0,KQ.m@CFFEX.IF,60000000000,11:12:00,2024-01-05
467383,2024-01-05 11:13:00,3359.8,3360.2,3358.4,3358.6,100.0,92982.0,92974.0,KQ.m@CFFEX.IF,60000000000,11:13:00,2024-01-05
467384,2024-01-05 11:14:00,3358.6,3360.2,3358.4,3358.4,176.0,92974.0,92940.0,KQ.m@CFFEX.IF,60000000000,11:14:00,2024-01-05
467385,2024-01-05 11:15:00,3358.4,3360.6,3358.2,3359.6,142.0,92940.0,92954.0,KQ.m@CFFEX.IF,60000000000,11:15:00,2024-01-05
467386,2024-01-05 11:16:00,3359.6,3362.2,3359.4,3361.4,144.0,92954.0,92984.0,KQ.m@CFFEX.IF,60000000000,11:16:00,2024-01-05
467387,2024-01-05 11:17:00,3361.4,3362.2,3360.6,3361.4,88.0,92984.0,92971.0,KQ.m@CFFEX.IF,60000000000,11:17:00,2024-01-05
467388,2024-01-05 11:18:00,3361.4,3362.6,3361.4,3361.6,72.0,92971.0,92971.0,KQ.m@CFFEX.IF,60000000000,11:18:00,2024-01-05
467389,2024-01-05 11:19:00,3361.6,3362.2,3360.0,3360.8,97.0,92971.0,92978.0,KQ.m@CFFEX.IF,60000000000,11:19:00,2024-01-05
467390,2024-01-05 11:20:00,3360.8,3361.2,3359.6,3360.2,86.0,92978.0,92973.0,KQ.m@CFFEX.IF,60000000000,11:20:00,2024-01-05
467391,2024-01-05 11:21:00,3360.2,3362.4,3360.0,3361.0,124.0,92973.0,92993.0,KQ.m@CFFEX.IF,60000000000,11:21:00,2024-01-05
467392,2024-01-05 11:22:00,3361.0,3361.4,3359.8,3360.6,61.0,92993.0,93000.0,KQ.m@CFFEX.IF,60000000000,11:22:00,2024-01-05
467393,2024-01-05 11:23:00,3360.6,3360.6,3359.2,3359.4,92.0,93000.0,92986.0,KQ.m@CFFEX.IF,60000000000,11:23:00,2024-01-05
467394,2024-01-05 11:24:00,3359.4,3359.8,3358.8,3359.2,53.0,92986.0,92980.0,KQ.m@CFFEX.IF,60000000000,11:24:00,2024-01-05
467395,2024-01-05 11:25:00,3359.2,3359.4,3357.8,3357.8,134.0,92980.0,92928.0,KQ.m@CFFEX.IF,60000000000,11:25:00,2024-01-05
467396,2024-01-05 11:26:00,3357.8,3358.0,3356.2,3356.2,115.0,92928.0,92937.0,KQ.m@CFFEX.IF,60000000000,11:26:00,2024-01-05
467397,2024-01-05 11:27:00,3356.2,3356.4,3354.6,3354.6,231.0,92937.0,92919.0,KQ.m@CFFEX.IF,60000000000,11:27:00,2024-01-05
467398,2024-01-05 11:28:00,3354.6,3356.6,3354.4,3355.2,156.0,92919.0,92938.0,KQ.m@CFFEX.IF,60000000000,11:28:00,2024-01-05
467399,2024-01-05 11:29:00,3355.2,3356.2,3355.0,3355.2,176.0,92938.0,92958.0,KQ.m@CFFEX.IF,60000000000,11:29:00,2024-01-05
467400,2024-01-05 13:00:00,3355.6,3355.6,3353.8,3355.2,175.0,92958.0,92980.0,KQ.m@CFFEX.IF,60000000000,13:00:00,2024-01-05
467401,2024-01-05 13:01:00,3355.2,3355.2,3353.8,3354.8,100.0,92980.0,92993.0,KQ.m@CFFEX.IF,60000000000,13:01:00,2024-01-05
467402,2024-01-05 13:02:00,3354.8,3356.4,3354.6,3355.4,135.0,92993.0,93029.0,KQ.m@CFFEX.IF,60000000000,13:02:00,2024-01-05
467403,2024-01-05 13:03:00,3355.4,3356.6,3354.0,3354.0,130.0,93029.0,93052.0,KQ.m@CFFEX.IF,60000000000,13:03:00,2024-01-05
467404,2024-01-05 13:04:00,3354.0,3355.8,3354.0,3355.8,77.0,93052.0,93065.0,KQ.m@CFFEX.IF,60000000000,13:04:00,2024-01-05
467405,2024-01-05 13:05:00,3355.8,3355.8,3354.2,3354.6,78.0,93065.0,93076.0,KQ.m@CFFEX.IF,60000000000,13:05:00,2024-01-05
467406,2024-01-05 13:06:00,3354.6,3355.8,3354.2,3354.6,80.0,93076.0,93086.0,KQ.m@CFFEX.IF,60000000000,13:06:00,2024-01-05
467407,2024-01-05 13:07:00,3354.6,3354.8,3354.0,3354.2,81.0,93086.0,93080.0,KQ.m@CFFEX.IF,60000000000,13:07:00,2024-01-05
467408,2024-01-05 13:08:00,3354.2,3354.6,3353.6,3353.6,125.0,93080.0,93072.0,KQ.m@CFFEX.IF,60000000000,13:08:00,2024-01-05
467409,2024-01-05 13:09:00,3353.6,3355.6,3353.4,3354.4,185.0,93072.0,93092.0,KQ.m@CFFEX.IF,60000000000,13:09:00,2024-01-05
467410,2024-01-05 13:10:00,3354.4,3355.8,3353.8,3354.6,99.0,93092.0,93107.0,KQ.m@CFFEX.IF,60000000000,13:10:00,2024-01-05
467411,2024-01-05 13:11:00,3354.6,3355.0,3353.0,3354.6,162.0,93107.0,93131.0,KQ.m@CFFEX.IF,60000000000,13:11:00,2024-01-05
467412,2024-01-05 13:12:00,3354.6,3354.6,3352.8,3353.6,93.0,93131.0,93122.0,KQ.m@CFFEX.IF,60000000000,13:12:00,2024-01-05
467413,2024-01-05 13:13:00,3353.6,3354.0,3353.0,3354.0,40.0,93122.0,93128.0,KQ.m@CFFEX.IF,60000000000,13:13:00,2024-01-05
467414,2024-01-05 13:14:00,3354.0,3354.8,3353.6,3354.6,72.0,93128.0,93133.0,KQ.m@CFFEX.IF,60000000000,13:14:00,2024-01-05
467415,2024-01-05 13:15:00,3354.6,3358.4,3354.4,3358.4,227.0,93133.0,93160.0,KQ.m@CFFEX.IF,60000000000,13:15:00,2024-01-05
467416,2024-01-05 13:16:00,3358.4,3359.6,3357.4,3359.0,219.0,93160.0,93199.0,KQ.m@CFFEX.IF,60000000000,13:16:00,2024-01-05
467417,2024-01-05 13:17:00,3359.0,3359.0,3356.8,3357.8,161.0,93199.0,93225.0,KQ.m@CFFEX.IF,60000000000,13:17:00,2024-01-05
467418,2024-01-05 13:18:00,3357.8,3358.6,3356.6,3357.6,60.0,93225.0,93222.0,KQ.m@CFFEX.IF,60000000000,13:18:00,2024-01-05
467419,2024-01-05 13:19:00,3357.6,3357.6,3354.6,3354.8,113.0,93222.0,93248.0,KQ.m@CFFEX.IF,60000000000,13:19:00,2024-01-05
467420,2024-01-05 13:20:00,3354.8,3355.2,3353.6,3354.4,105.0,93248.0,93259.0,KQ.m@CFFEX.IF,60000000000,13:20:00,2024-01-05
467421,2024-01-05 13:21:00,3354.4,3355.2,3353.0,3353.8,97.0,93259.0,93262.0,KQ.m@CFFEX.IF,60000000000,13:21:00,2024-01-05
467422,2024-01-05 13:22:00,3353.8,3353.8,3351.2,3351.4,185.0,93262.0,93243.0,KQ.m@CFFEX.IF,60000000000,13:22:00,2024-01-05
467423,2024-01-05 13:23:00,3351.4,3352.8,3351.2,3351.8,128.0,93243.0,93241.0,KQ.m@CFFEX.IF,60000000000,13:23:00,2024-01-05
467424,2024-01-05 13:24:00,3351.8,3353.6,3351.8,3352.6,94.0,93241.0,93258.0,KQ.m@CFFEX.IF,60000000000,13:24:00,2024-01-05
467425,2024-01-05 13:25:00,3352.6,3353.0,3351.8,3352.4,55.0,93258.0,93261.0,KQ.m@CFFEX.IF,60000000000,13:25:00,2024-01-05
467426,2024-01-05 13:26:00,3352.4,3353.4,3350.8,3350.8,102.0,93261.0,93264.0,KQ.m@CFFEX.IF,60000000000,13:26:00,2024-01-05
467427,2024-01-05 13:27:00,3350.8,3353.0,3350.8,3351.6,81.0,93264.0,93287.0,KQ.m@CFFEX.IF,60000000000,13:27:00,2024-01-05
467428,2024-01-05 13:28:00,3351.6,3352.0,3351.0,3351.4,103.0,93287.0,93310.0,KQ.m@CFFEX.IF,60000000000,13:28:00,2024-01-05
467429,2024-01-05 13:29:00,3351.4,3353.0,3351.4,3352.4,86.0,93310.0,93310.0,KQ.m@CFFEX.IF,60000000000,13:29:00,2024-01-05
467430,2024-01-05 13:30:00,3352.4,3354.8,3352.4,3353.6,141.0,93310.0,93333.0,KQ.m@CFFEX.IF,60000000000,13:30:00,2024-01-05
467431,2024-01-05 13:31:00,3353.6,3354.6,3353.2,3354.6,73.0,93333.0,93335.0,KQ.m@CFFEX.IF,60000000000,13:31:00,2024-01-05
467432,2024-01-05 13:32:00,3354.6,3354.6,3352.0,3352.6,104.0,93335.0,93338.0,KQ.m@CFFEX.IF,60000000000,13:32:00,2024-01-05
467433,2024-01-05 13:33:00,3352.6,3355.6,3352.6,3355.2,111.0,93338.0,93366.0,KQ.m@CFFEX.IF,60000000000,13:33:00,2024-01-05
467434,2024-01-05 13:34:00,3355.2,3355.6,3353.8,3354.4,95.0,93366.0,93404.0,KQ.m@CFFEX.IF,60000000000,13:34:00,2024-01-05
467435,2024-01-05 13:35:00,3354.4,3357.0,3354.4,3356.6,158.0,93404.0,93438.0,KQ.m@CFFEX.IF,60000000000,13:35:00,2024-01-05
467436,2024-01-05 13:36:00,3356.6,3357.0,3355.2,3355.6,133.0,93438.0,93439.0,KQ.m@CFFEX.IF,60000000000,13:36:00,2024-01-05
467437,2024-01-05 13:37:00,3355.6,3355.6,3353.0,3354.0,136.0,93439.0,93502.0,KQ.m@CFFEX.IF,60000000000,13:37:00,2024-01-05
467438,2024-01-05 13:38:00,3354.0,3354.4,3352.0,3352.6,93.0,93502.0,93527.0,KQ.m@CFFEX.IF,60000000000,13:38:00,2024-01-05
467439,2024-01-05 13:39:00,3352.6,3352.6,3350.6,3351.2,139.0,93527.0,93533.0,KQ.m@CFFEX.IF,60000000000,13:39:00,2024-01-05
467440,2024-01-05 13:40:00,3351.2,3352.8,3350.8,3351.0,87.0,93533.0,93559.0,KQ.m@CFFEX.IF,60000000000,13:40:00,2024-01-05
467441,2024-01-05 13:41:00,3351.0,3352.4,3349.6,3350.6,187.0,93559.0,93595.0,KQ.m@CFFEX.IF,60000000000,13:41:00,2024-01-05
467442,2024-01-05 13:42:00,3350.6,3351.4,3350.0,3350.4,106.0,93595.0,93605.0,KQ.m@CFFEX.IF,60000000000,13:42:00,2024-01-05
467443,2024-01-05 13:43:00,3350.4,3351.0,3350.0,3351.0,80.0,93605.0,93634.0,KQ.m@CFFEX.IF,60000000000,13:43:00,2024-01-05
467444,2024-01-05 13:44:00,3351.0,3351.0,3347.8,3347.8,311.0,93634.0,93700.0,KQ.m@CFFEX.IF,60000000000,13:44:00,2024-01-05
467445,2024-01-05 13:45:00,3347.8,3348.4,3346.2,3348.0,440.0,93700.0,93757.0,KQ.m@CFFEX.IF,60000000000,13:45:00,2024-01-05
467446,2024-01-05 13:46:00,3348.0,3349.0,3346.8,3347.0,294.0,93757.0,93883.0,KQ.m@CFFEX.IF,60000000000,13:46:00,2024-01-05
467447,2024-01-05 13:47:00,3347.0,3347.4,3345.4,3345.8,253.0,93883.0,93976.0,KQ.m@CFFEX.IF,60000000000,13:47:00,2024-01-05
467448,2024-01-05 13:48:00,3345.8,3347.4,3345.6,3346.4,211.0,93976.0,94002.0,KQ.m@CFFEX.IF,60000000000,13:48:00,2024-01-05
467449,2024-01-05 13:49:00,3346.4,3346.4,3345.2,3345.8,184.0,94002.0,94019.0,KQ.m@CFFEX.IF,60000000000,13:49:00,2024-01-05
467450,2024-01-05 13:50:00,3345.8,3348.4,3345.8,3346.6,289.0,94019.0,94087.0,KQ.m@CFFEX.IF,60000000000,13:50:00,2024-01-05
467451,2024-01-05 13:51:00,3346.6,3347.0,3345.0,3345.4,159.0,94087.0,94114.0,KQ.m@CFFEX.IF,60000000000,13:51:00,2024-01-05
467452,2024-01-05 13:52:00,3345.4,3346.0,3343.4,3343.8,168.0,94114.0,94141.0,KQ.m@CFFEX.IF,60000000000,13:52:00,2024-01-05
467453,2024-01-05 13:53:00,3343.8,3344.2,3341.2,3341.2,531.0,94141.0,94215.0,KQ.m@CFFEX.IF,60000000000,13:53:00,2024-01-05
467454,2024-01-05 13:54:00,3341.2,3343.0,3340.6,3342.2,313.0,94215.0,94258.0,KQ.m@CFFEX.IF,60000000000,13:54:00,2024-01-05
467455,2024-01-05 13:55:00,3342.2,3343.6,3342.2,3342.8,223.0,94258.0,94284.0,KQ.m@CFFEX.IF,60000000000,13:55:00,2024-01-05
467456,2024-01-05 13:56:00,3342.8,3343.0,3341.8,3342.0,100.0,94284.0,94300.0,KQ.m@CFFEX.IF,60000000000,13:56:00,2024-01-05
467457,2024-01-05 13:57:00,3342.0,3342.6,3340.8,3340.8,114.0,94300.0,94329.0,KQ.m@CFFEX.IF,60000000000,13:57:00,2024-01-05
467458,2024-01-05 13:58:00,3340.8,3340.8,3338.0,3338.0,343.0,94329.0,94393.0,KQ.m@CFFEX.IF,60000000000,13:58:00,2024-01-05
